IN3,IN2,IN1,IN0,PP,PG,VP,VG,R4,Slope,Anomaly,AffectedComponent,Situation,OperationalScenario,CombinedAffectedComponent,CombinedSituation
0,0,0,1,0,1,0,0,9985,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.02127659574468085,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.02127659574468085,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.01694915254237288,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.0196078431372549,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.00980392156862745,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.00980392156862745,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.00980392156862745,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.01282051282051282,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010752688172043012,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010416666666666666,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.01,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.009900990099009901,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.01,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.01,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.009900990099009901,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.010309278350515464,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.010309278350515464,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.02040816326530612,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010526315789473684,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010752688172043012,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.01282051282051282,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010752688172043012,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.02127659574468085,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.009174311926605505,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.010752688172043012,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.02127659574468085,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.008928571428571428,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.020833333333333332,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.020618556701030927,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.024691358024691357,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010309278350515464,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.008849557522123894,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010309278350515464,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.012345679012345678,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.00909090909090909,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.02127659574468085,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.01282051282051282,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.010526315789473684,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010309278350515464,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.010309278350515464,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.008849557522123894,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9989,0.030927835051546393,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.020618556701030927,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,-0.012345679012345678,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9987,0.010638297872340425,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,0,1,0,1,0,0,9985,-0.012195121951219513,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9986,-0.030612244897959183,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9987,0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9985,-0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9985,-0.020618556701030927,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9986,0.0,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9985,-0.020618556701030927,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9987,0.008849557522123894,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9985,-0.01282051282051282,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9985,0.0,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9985,-0.008928571428571428,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9986,-0.010526315789473684,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9986,0.009009009009009009,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9980,-0.052083333333333336,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9976,-0.10526315789473684,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9980,-0.05405405405405406,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9946,-0.39,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9967,-0.23529411764705882,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9982,-0.03,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9937,-0.48,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9952,-0.336734693877551,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9975,-0.09649122807017543,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9942,-0.5301204819277109,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9920,-0.6122448979591837,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9903,-0.7448979591836735,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9903,-0.927710843373494,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9903,-0.39090909090909093,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9879,-0.9361702127659575,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9913,-0.7340425531914894,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9869,-0.7311827956989247,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9875,-0.8279569892473119,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9869,-1.127659574468085,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9870,-0.7346938775510204,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9840,-0.8163265306122449,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9902,-0.01020408163265306,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9833,-0.7142857142857143,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9924,0.21428571428571427,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9838,-0.41836734693877553,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9826,-0.8877551020408163,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9805,-0.6464646464646465,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9797,-0.9397590361445783,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9787,-0.8118811881188119,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9781,-0.7876106194690266,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9820,-0.20408163265306123,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9782,-1.0526315789473684,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9766,-0.6836734693877551,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9742,-2.2195121951219514,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9776,-0.5486725663716814,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9788,-0.336283185840708,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9714,-0.9381443298969072,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9747,-0.5102040816326531,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9722,-0.8227848101265823,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9706,-0.9615384615384616,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9721,-0.908256880733945,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9711,-0.9102564102564102,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9693,-0.6460176991150443,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9669,-0.5658914728682171,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9683,-0.8230088495575221,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9677,-0.7655172413793103,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9665,-0.30434782608695654,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9643,-0.5909090909090909,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9645,-0.4375,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9658,-0.2711864406779661,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9650,-0.4382716049382716,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9630,-0.41968911917098445,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9620,-0.42196531791907516,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9600,-0.4394904458598726,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9605,-0.4936708860759494,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9670,-0.04929577464788732,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9589,-0.6031746031746031,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9591,-0.4727272727272727,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9571,-0.6727272727272727,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9556,-0.9272727272727272,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9581,-0.552,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9556,-0.6788990825688074,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9553,-0.7127659574468085,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9532,-0.723404255319149,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9527,-0.7155963302752294,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9544,-1.6153846153846154,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9507,-0.7321428571428571,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9512,-0.6869565217391305,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9494,-0.652542372881356,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9498,-0.5742574257425742,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9510,-0.7029702970297029,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9488,-0.7906976744186046,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9498,-0.4700854700854701,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9476,-0.4745762711864407,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9465,-0.7209302325581395,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9473,-0.6698113207547169,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9482,-0.28735632183908044,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9493,-0.2235294117647059,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9424,-0.8536585365853658,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9449,-0.4298245614035088,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9405,-1.2650602409638554,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9416,-0.631578947368421,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9370,-1.5421686746987953,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9381,-1.1585365853658536,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9390,-0.6578947368421053,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9372,-1.074468085106383,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9355,-1.3368421052631578,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9360,-1.209090909090909,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9351,-0.776595744680851,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9344,-1.3291139240506329,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9340,-0.6914893617021277,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9317,-1.2692307692307692,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9333,-0.39361702127659576,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9332,-0.44545454545454544,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9326,-0.810126582278481,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9332,-0.425531914893617,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9301,-0.4954128440366973,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9283,-0.9871794871794872,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9266,-0.7727272727272727,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9278,-0.6055045871559633,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9307,-0.35106382978723405,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9272,-0.4090909090909091,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9257,-0.6972477064220184,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9278,-0.574468085106383,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9272,-0.4778761061946903,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9239,-0.8157894736842105,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9236,-0.7926829268292683,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9221,-0.5486725663716814,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9210,-0.6829268292682927,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9223,-0.6626506024096386,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9230,-0.6814159292035398,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9195,-0.9390243902439024,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9185,-0.8674698795180723,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9205,-0.8902439024390244,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9171,-1.294871794871795,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9177,-0.7948717948717948,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9185,-0.4636363636363636,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9218,-0.0379746835443038,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9171,-0.3979591836734694,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9180,-0.3805309734513274,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9156,-0.7551020408163265,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9106,-0.9081632653061225,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9150,-0.30973451327433627,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9125,-0.8247422680412371,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9122,-0.5,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9097,-0.7079646017699115,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9113,-0.8780487804878049,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9077,-1.247787610619469,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9079,-0.989247311827957,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9068,-1.435897435897436,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9063,-1.1923076923076923,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9059,-0.42727272727272725,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9048,-1.2439024390243902,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9034,-0.9191919191919192,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9031,-0.7982456140350878,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9053,-0.5365853658536586,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9044,-0.6106194690265486,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9036,-0.5,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9026,-0.5353535353535354,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9006,-0.6078431372549019,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9028,-0.2966101694915254,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9001,-0.6744186046511628,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8968,-0.8080808080808081,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8974,-0.5309734513274337,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8980,-0.6219512195121951,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,9019,-0.2982456140350877,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8973,-0.7171717171717171,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8946,-0.9183673469387755,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8946,-0.7079646017699115,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8941,-0.6914893617021277,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8926,-1.2911392405063291,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8929,-0.7659574468085106,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8902,-0.528,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8893,-0.7105263157894737,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8898,-0.5655172413793104,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8876,-1.1,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8891,-0.6356589147286822,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8917,-0.2,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8858,-0.6027397260273972,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8896,-0.2795031055900621,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8871,-0.34375,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8873,-0.34782608695652173,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8875,-0.20149253731343283,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8853,-0.3076923076923077,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8804,-0.8245614035087719,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8834,-0.32061068702290074,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8808,-0.7217391304347827,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8804,-0.9741379310344828,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8802,-0.5656565656565656,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8809,-0.87,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8780,-0.7844827586206896,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8760,-1.0865384615384615,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8755,-1.0434782608695652,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8755,-0.8448275862068966,No,None,Normal,Normal,None,Normal
0,0,1,1,1,1,0,0,8741,-0.6237623762376238,No,None,Normal,Normal,None,Normal
